,Ciclo Agricola,Idestado,Nomestado,Idddr,Nomddr,Idcader,Nomcader,Idmunicipio,Nommunicipio,Idciclo,Nomcicloproductivo,Idmodalidad,Nommodalidad,Idunidadmedida,Nomunidad,Idcultivo,Nomcultivo Sin Um,Sembrada,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,Precio,Valor produccion,Fertilizante N (kg/ha),Nin_kg
8339,2011,26,Sonora,148,Cajeme,1,Cd. Obregn,18,Cajeme,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,950.0,950.0,0.0,13310.0,14.01,"$2,200.00","$29,282,000.00",24,22800.0
8340,2011,26,Sonora,148,Cajeme,1,Cd. Obregn,18,Cajeme,3,Perennes,1,Riego,200201,Tonelada,7560000,Mango,40.0,0.0,0.0,0.0,0, $-   , $-   ,60,2400.0
8341,2011,26,Sonora,148,Cajeme,1,Cd. Obregn,18,Cajeme,3,Perennes,1,Riego,200201,Tonelada,7850000,Naranja,680.0,488.0,0.0,9272.0,19,"$1,500.00","$13,908,000.00",160,108800.0
8342,2011,26,Sonora,148,Cajeme,1,Cd. Obregn,18,Cajeme,3,Perennes,1,Riego,200201,Tonelada,7960000,Nuez,203.0,203.0,0.0,131.95,0.65,"$50,000.00","$6,597,500.00",90,18270.0
8343,2011,26,Sonora,148,Cajeme,2,Villa Jurez,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,5740000,Calabacita,4.0,4.0,0.0,48.0,12,"$4,350.00","$208,800.00",110,440.0
8344,2011,26,Sonora,148,Cajeme,2,Villa Jurez,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,6900000,Garbanzo grano,50.0,50.0,0.0,80.0,1.6,"$12,000.00","$960,000.00",18,900.0
8345,2011,26,Sonora,148,Cajeme,2,Villa Jurez,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,7490000,Maz grano,100.0,0.0,100.0,0.0,0, $-   , $-   ,280,28000.0
8346,2011,26,Sonora,148,Cajeme,2,Villa Jurez,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,9050000,Trigo grano,1131.0,1131.0,0.0,7132.8,6.31,"$3,507.31","$25,016,971.20",280,316680.0
8347,2011,26,Sonora,148,Cajeme,2,Villa Jurez,18,Cajeme,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,72.0,72.0,0.0,720.0,10,"$2,200.00","$1,584,000.00",24,1728.0
8348,2011,26,Sonora,148,Cajeme,3,Bcum,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,5740000,Calabacita,103.0,25.0,78.0,400.0,16,"$4,380.00","$1,752,000.00",110,11330.0
8349,2011,26,Sonora,148,Cajeme,3,Bcum,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,6120000,Chile verde,28.0,0.0,28.0,0.0,0, $-   , $-   ,200,5600.0
8350,2011,26,Sonora,148,Cajeme,3,Bcum,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,6840000,Frijol,82.0,82.0,0.0,98.4,1.2,"$9,850.00","$969,240.00",100,8200.0
8351,2011,26,Sonora,148,Cajeme,3,Bcum,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,6900000,Garbanzo grano,1719.0,1697.0,22.0,2884.9,1.7,"$12,000.00","$34,618,800.00",18,30942.0
8352,2011,26,Sonora,148,Cajeme,3,Bcum,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,7490000,Maz grano,630.0,200.0,430.0,1200.0,6,"$2,200.00","$2,640,000.00",280,176400.0
8353,2011,26,Sonora,148,Cajeme,3,Bcum,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,8100000,Papa,99.0,0.0,99.0,0.0,0, $-   , $-   ,110,10890.0
8354,2011,26,Sonora,148,Cajeme,3,Bcum,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),92.0,77.0,15.0,1771.0,23,"$4,800.00","$8,500,800.00",200,18400.0
8355,2011,26,Sonora,148,Cajeme,3,Bcum,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,9050000,Trigo grano,7881.0,7681.0,200.0,48393.8,6.3,"$3,515.20","$170,113,804.00",280,2206680.0
8356,2011,26,Sonora,148,Cajeme,3,Bcum,18,Cajeme,2,Primavera-Verano,1,Riego,200201,Tonelada,5190000,Algodn hueso,1370.0,1370.0,0.0,4521.0,3.3,"$6,000.00","$27,126,000.00",375,513750.0
8357,2011,26,Sonora,148,Cajeme,3,Bcum,18,Cajeme,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maz grano,2165.0,2165.0,0.0,10740.5,4.96,"$4,000.00","$42,962,000.00",280,606200.0
8358,2011,26,Sonora,148,Cajeme,3,Bcum,18,Cajeme,2,Primavera-Verano,1,Riego,200201,Tonelada,8810000,Sorgo grano,2479.0,2479.0,0.0,10690.5,4.31,"$3,210.74","$34,324,415.97",190,471010.0
8359,2011,26,Sonora,148,Cajeme,3,Bcum,18,Cajeme,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,400.0,400.0,0.0,4000.0,10,"$2,200.00","$8,800,000.00",24,9600.0
8360,2011,26,Sonora,148,Cajeme,3,Bcum,18,Cajeme,3,Perennes,1,Riego,200201,Tonelada,7560000,Mango,11.0,0.0,0.0,0.0,0, $-   , $-   ,60,660.0
8361,2011,26,Sonora,148,Cajeme,3,Bcum,18,Cajeme,3,Perennes,1,Riego,200201,Tonelada,7850000,Naranja,262.0,150.0,0.0,2700.0,18,"$1,450.00","$3,915,000.00",160,41920.0
8362,2011,26,Sonora,148,Cajeme,3,Bcum,18,Cajeme,3,Perennes,1,Riego,200201,Tonelada,7960000,Nuez,149.0,100.0,0.0,60.0,0.6,"$45,000.00","$2,700,000.00",90,13410.0
8363,2011,26,Sonora,148,Cajeme,4,Pueblo Yaqui,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,5740000,Calabacita,450.0,123.0,327.0,1660.5,13.5,"$4,150.00","$6,891,075.00",110,49500.0
8364,2011,26,Sonora,148,Cajeme,4,Pueblo Yaqui,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,6120000,Chile verde,225.0,139.0,86.0,4220.0,30.36,"$3,000.00","$12,660,000.00",200,45000.0
8365,2011,26,Sonora,148,Cajeme,4,Pueblo Yaqui,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,6840000,Frijol,370.0,120.0,250.0,156.0,1.3,"$9,000.00","$1,404,000.00",100,37000.0
8366,2011,26,Sonora,148,Cajeme,4,Pueblo Yaqui,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,6900000,Garbanzo grano,100.0,100.0,0.0,160.0,1.6,"$12,500.00","$2,000,000.00",18,1800.0
8367,2011,26,Sonora,148,Cajeme,4,Pueblo Yaqui,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,7490000,Maz grano,2532.0,535.0,1997.0,3210.0,6,"$2,200.00","$7,062,000.00",280,708960.0
8368,2011,26,Sonora,148,Cajeme,4,Pueblo Yaqui,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,8100000,Papa,924.0,624.0,300.0,17472.0,28,"$10,000.00","$174,720,000.00",110,101640.0
8369,2011,26,Sonora,148,Cajeme,4,Pueblo Yaqui,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,8710000,Sanda,17.0,0.0,17.0,0.0,0, $-   , $-   ,130,2210.0
8370,2011,26,Sonora,148,Cajeme,4,Pueblo Yaqui,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),87.0,87.0,0.0,5865.0,67.41,"$4,800.00","$28,152,000.00",200,17400.0
8371,2011,26,Sonora,148,Cajeme,4,Pueblo Yaqui,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,9050000,Trigo grano,22883.0,22883.0,0.0,144217.3,6.3,"$3,509.26","$506,096,449.10",280,6407240.0
8372,2011,26,Sonora,148,Cajeme,4,Pueblo Yaqui,18,Cajeme,2,Primavera-Verano,1,Riego,200201,Tonelada,5190000,Algodn hueso,2710.0,2710.0,0.0,9024.3,3.33,"$6,000.00","$54,145,800.00",375,1016250.0
8373,2011,26,Sonora,148,Cajeme,4,Pueblo Yaqui,18,Cajeme,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maz grano,1521.0,1521.0,0.0,7792.6,5.12,"$4,000.00","$31,170,400.00",280,425880.0
8374,2011,26,Sonora,148,Cajeme,4,Pueblo Yaqui,18,Cajeme,2,Primavera-Verano,1,Riego,200201,Tonelada,8810000,Sorgo grano,1568.0,1568.0,0.0,6696.0,4.27,"$3,368.17","$22,553,266.32",190,297920.0
8375,2011,26,Sonora,148,Cajeme,4,Pueblo Yaqui,18,Cajeme,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,595.0,595.0,0.0,5950.0,10,"$2,200.00","$13,090,000.00",24,14280.0
8376,2011,26,Sonora,148,Cajeme,4,Pueblo Yaqui,18,Cajeme,3,Perennes,1,Riego,200201,Tonelada,7850000,Naranja,439.0,390.0,0.0,7098.0,18.2,"$1,600.00","$11,356,800.00",160,70240.0
8377,2011,26,Sonora,148,Cajeme,5,Vicam,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,5740000,Calabacita,64.0,0.0,64.0,0.0,0, $-   , $-   ,110,7040.0
8378,2011,26,Sonora,148,Cajeme,5,Vicam,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,6900000,Garbanzo grano,245.0,245.0,0.0,490.0,2,"$12,000.00","$5,880,000.00",18,4410.0
8379,2011,26,Sonora,148,Cajeme,5,Vicam,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,9050000,Trigo grano,716.0,716.0,0.0,4503.3,6.29,"$3,521.25","$15,857,233.50",280,200480.0
8380,2011,26,Sonora,148,Cajeme,5,Vicam,18,Cajeme,2,Primavera-Verano,1,Riego,200201,Tonelada,8810000,Sorgo grano,20.0,20.0,0.0,85.0,4.25,"$3,360.00","$285,600.00",190,3800.0
8381,2011,26,Sonora,148,Cajeme,5,Vicam,18,Cajeme,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,144.0,144.0,0.0,1440.0,10,"$2,200.00","$3,168,000.00",24,3456.0
8382,2010,26,Sonora,148,Cajeme,1,Cd. Obregn,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,5740000,Calabacita,145.0,145.0,0.0,3770.0,26,"$4,500.00","$16,965,000.00",110,15950.0
8383,2010,26,Sonora,148,Cajeme,1,Cd. Obregn,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,6120000,Chile verde,231.0,231.0,0.0,4620.0,20,"$4,500.00","$20,790,000.00",200,46200.0
8384,2010,26,Sonora,148,Cajeme,1,Cd. Obregn,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,6840000,Frijol,1450.0,1450.0,0.0,1740.0,1.2,"$9,989.10","$17,381,034.00",100,145000.0
8385,2010,26,Sonora,148,Cajeme,1,Cd. Obregn,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,6900000,Garbanzo grano,864.0,864.0,0.0,1296.0,1.5,"$9,000.00","$11,664,000.00",18,15552.0
8386,2010,26,Sonora,148,Cajeme,1,Cd. Obregn,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,7490000,Maz grano,2909.0,2909.0,0.0,19199.4,6.6,"$2,200.00","$42,238,680.00",280,814520.0
8387,2010,26,Sonora,148,Cajeme,1,Cd. Obregn,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,8100000,Papa,1849.0,1849.0,0.0,59704.21,32.29,"$8,500.00","$507,485,785.00",110,203390.0
8388,2010,26,Sonora,148,Cajeme,1,Cd. Obregn,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),124.0,124.0,0.0,2480.0,20,"$8,249.20","$20,458,016.00",200,24800.0
8389,2010,26,Sonora,148,Cajeme,1,Cd. Obregn,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,9050000,Trigo grano,31889.0,31889.0,0.0,204346.03,6.41,"$2,735.40","$558,967,421.36",280,8928920.0
8390,2010,26,Sonora,148,Cajeme,1,Cd. Obregn,18,Cajeme,2,Primavera-Verano,1,Riego,200201,Tonelada,5190000,Algodn hueso,762.0,762.0,0.0,2688.34,3.53,"$6,899.99","$18,549,518.40",375,285750.0
8391,2010,26,Sonora,148,Cajeme,1,Cd. Obregn,18,Cajeme,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maz grano,676.0,676.0,0.0,3515.2,5.2,"$3,000.00","$10,545,600.00",280,189280.0
8392,2010,26,Sonora,148,Cajeme,1,Cd. Obregn,18,Cajeme,2,Primavera-Verano,1,Riego,200201,Tonelada,8810000,Sorgo grano,1962.0,1962.0,0.0,9671.7,4.93,"$2,680.00","$25,920,156.00",190,372780.0
8393,2010,26,Sonora,148,Cajeme,1,Cd. Obregn,18,Cajeme,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa achicalada,950.0,950.0,0.0,13300.0,14,"$1,818.00","$24,179,400.00",24,22800.0
8394,2010,26,Sonora,148,Cajeme,1,Cd. Obregn,18,Cajeme,3,Perennes,1,Riego,200201,Tonelada,7560000,Mango,40.0,0.0,0.0,0.0,0, $-   , $-   ,60,2400.0
8395,2010,26,Sonora,148,Cajeme,1,Cd. Obregn,18,Cajeme,3,Perennes,1,Riego,200201,Tonelada,7850000,Naranja,613.0,488.0,0.0,9760.0,20,"$1,300.00","$12,688,000.00",160,98080.0
8396,2010,26,Sonora,148,Cajeme,1,Cd. Obregn,18,Cajeme,3,Perennes,1,Riego,200201,Tonelada,7960000,Nuez,203.0,203.0,0.0,182.88,0.9,"$40,000.59","$7,315,308.00",90,18270.0
8397,2010,26,Sonora,148,Cajeme,2,Villa Jurez,18,Cajeme,1,Otoño-Invierno,1,Riego,200201,Tonelada,6900000,Garbanzo grano,104.0,104.0,0.0,124.8,1.2,"$9,000.00","$1,123,200.00",18,1872.0
